run_id,scenario_id,variant_id,scheduler_name,seed,metric,dimension,value,unit
core-device_slowdown-min_completion-seed-2,device_slowdown,min_completion,min_completion,2,device_utilization,edge-server,0.0,ratio
core-device_slowdown-min_completion-seed-2,device_slowdown,min_completion,min_completion,2,device_utilization,gateway,0.0,ratio
core-device_slowdown-min_completion-seed-2,device_slowdown,min_completion,min_completion,2,device_utilization,mobile,0.003228831374998299,ratio
core-device_slowdown-min_completion-seed-3,device_slowdown,min_completion,min_completion,3,device_utilization,edge-server,0.0,ratio
core-device_slowdown-min_completion-seed-3,device_slowdown,min_completion,min_completion,3,device_utilization,gateway,0.0,ratio
core-device_slowdown-min_completion-seed-3,device_slowdown,min_completion,min_completion,3,device_utilization,mobile,0.0028905728499985343,ratio
core-device_slowdown-min_completion-seed-4,device_slowdown,min_completion,min_completion,4,device_utilization,edge-server,0.0,ratio
core-device_slowdown-min_completion-seed-4,device_slowdown,min_completion,min_completion,4,device_utilization,gateway,0.0,ratio
core-device_slowdown-min_completion-seed-4,device_slowdown,min_completion,min_completion,4,device_utilization,mobile,0.0029213236249983313,ratio
core-device_slowdown-min_completion-seed-5,device_slowdown,min_completion,min_completion,5,device_utilization,edge-server,0.0,ratio
core-device_slowdown-min_completion-seed-5,device_slowdown,min_completion,min_completion,5,device_utilization,gateway,0.0,ratio
core-device_slowdown-min_completion-seed-5,device_slowdown,min_completion,min_completion,5,device_utilization,mobile,0.0030443267249984276,ratio
core-device_slowdown-round_robin-seed-1,device_slowdown,round_robin,round_robin,1,device_utilization,edge-server,0.00040591022999960844,ratio
core-device_slowdown-round_robin-seed-1,device_slowdown,round_robin,round_robin,1,device_utilization,gateway,0.0005116928960002042,ratio
core-device_slowdown-round_robin-seed-1,device_slowdown,round_robin,round_robin,1,device_utilization,mobile,0.0009840247999994972,ratio
core-device_slowdown-round_robin-seed-2,device_slowdown,round_robin,round_robin,2,device_utilization,edge-server,0.0004354309739997916,ratio
core-device_slowdown-round_robin-seed-2,device_slowdown,round_robin,round_robin,2,device_utilization,gateway,0.0005596641050000472,ratio
core-device_slowdown-round_robin-seed-2,device_slowdown,round_robin,round_robin,2,device_utilization,mobile,0.001076277124999433,ratio
core-device_slowdown-round_robin-seed-3,device_slowdown,round_robin,round_robin,3,device_utilization,edge-server,0.00036162911399969746,ratio
core-device_slowdown-round_robin-seed-3,device_slowdown,round_robin,round_robin,3,device_utilization,gateway,0.0004957024929999534,ratio
core-device_slowdown-round_robin-seed-3,device_slowdown,round_robin,round_robin,3,device_utilization,mobile,0.0009840247999994972,ratio
core-device_slowdown-round_robin-seed-4,device_slowdown,round_robin,round_robin,4,device_utilization,edge-server,0.00039114985799988065,ratio
core-device_slowdown-round_robin-seed-4,device_slowdown,round_robin,round_robin,4,device_utilization,gateway,0.0005116928960003861,ratio
core-device_slowdown-round_robin-seed-4,device_slowdown,round_robin,round_robin,4,device_utilization,mobile,0.0009840247999994972,ratio
core-device_slowdown-round_robin-seed-5,device_slowdown,round_robin,round_robin,5,device_utilization,edge-server,0.00039114985799988065,ratio
core-device_slowdown-round_robin-seed-5,device_slowdown,round_robin,round_robin,5,device_utilization,gateway,0.0005276832990000912,ratio
core-device_slowdown-round_robin-seed-5,device_slowdown,round_robin,round_robin,5,device_utilization,mobile,0.0010147755749994759,ratio
core-network_slowdown-edgeweaver-seed-1,network_slowdown,edgeweaver,edgeweaver,1,device_utilization,edge-server,0.0,ratio
core-network_slowdown-edgeweaver-seed-1,network_slowdown,edgeweaver,edgeweaver,1,device_utilization,gateway,0.0,ratio
core-network_slowdown-edgeweaver-seed-1,network_slowdown,edgeweaver,edgeweaver,1,device_utilization,mobile,0.002152554249998866,ratio
core-network_slowdown-edgeweaver-seed-2,network_slowdown,edgeweaver,edgeweaver,2,device_utilization,edge-server,0.0,ratio
core-network_slowdown-edgeweaver-seed-2,network_slowdown,edgeweaver,edgeweaver,2,device_utilization,gateway,0.0,ratio
core-network_slowdown-edgeweaver-seed-2,network_slowdown,edgeweaver,edgeweaver,2,device_utilization,mobile,0.0025215635499986093,ratio
core-network_slowdown-edgeweaver-seed-3,network_slowdown,edgeweaver,edgeweaver,3,device_utilization,edge-server,0.0,ratio
core-network_slowdown-edgeweaver-seed-3,network_slowdown,edgeweaver,edgeweaver,3,device_utilization,gateway,0.0,ratio
core-network_slowdown-edgeweaver-seed-3,network_slowdown,edgeweaver,edgeweaver,3,device_utilization,mobile,0.0023985604499986947,ratio
core-network_slowdown-edgeweaver-seed-4,network_slowdown,edgeweaver,edgeweaver,4,device_utilization,edge-server,0.0,ratio
